base_beta,sigma,corr_len,sample_idx,alpha_min,sep_event
-0.165,0.05,0.1,49,-0.37869730385672823,1
-0.165,0.05,0.1,50,-0.40774847407630954,1
-0.165,0.05,0.1,51,-0.4063069109986395,1
-0.165,0.05,0.1,52,-0.4034085488570248,1
-0.165,0.05,0.1,53,-0.4064399142964921,1
-0.165,0.05,0.1,54,-0.403698270069625,1
-0.165,0.05,0.1,55,-0.4054974153718407,1
-0.165,0.05,0.1,56,-0.40612232291988,1
-0.165,0.05,0.1,57,-0.40015696287802743,1
-0.165,0.05,0.1,58,-0.4083951462706859,1
-0.165,0.05,0.1,59,-0.4055734790977653,1
-0.165,0.05,0.3,0,-0.3956086076026886,1
-0.165,0.05,0.3,1,-0.4065595172964113,1
-0.165,0.05,0.3,2,-0.39996258483834796,1
-0.165,0.05,0.3,3,-0.4030933311089681,1
-0.165,0.05,0.3,4,-0.407358184582434,1
-0.165,0.05,0.3,5,-0.4067574899057491,1
-0.165,0.05,0.3,6,-0.40412839338302703,1
-0.165,0.05,0.3,7,-0.40770767493399646,1
-0.165,0.05,0.3,8,-0.4083503209287487,1
-0.165,0.05,0.3,9,0.17689352449445106,0
-0.165,0.05,0.3,10,-0.40601043137555204,1
-0.165,0.05,0.3,11,-0.38946124604591387,1
-0.165,0.05,0.3,12,-0.4081886288300829,1
-0.165,0.05,0.3,13,-0.40808736952658603,1
-0.165,0.05,0.3,14,-0.40495409310912867,1
-0.165,0.05,0.3,15,-0.4066677407317172,1
-0.165,0.05,0.3,16,-0.404870280678351,1
-0.165,0.05,0.3,17,-0.39447556842548037,1
-0.165,0.05,0.3,18,-0.40784538210483373,1
-0.165,0.05,0.3,19,-0.40606740211786074,1
-0.165,0.05,0.3,20,-0.3958487272328905,1
-0.165,0.05,0.3,21,-0.40568470717727767,1
-0.165,0.05,0.3,22,-0.40805086575296173,1
-0.165,0.05,0.3,23,-0.4064619023258346,1
-0.165,0.05,0.3,24,-0.4011010929144696,1
-0.165,0.05,0.3,25,-0.4055716904372376,1
-0.165,0.05,0.3,26,-0.4040520206654046,1
-0.165,0.05,0.3,27,-0.40805696042422457,1
-0.165,0.05,0.3,28,-0.4031336382447155,1
-0.165,0.05,0.3,29,-0.39414757669100553,1
-0.165,0.05,0.3,30,-0.38171658842331346,1
-0.165,0.05,0.3,31,-0.4022750020158537,1
-0.165,0.05,0.3,32,-0.4058959918007112,1
-0.165,0.05,0.3,33,-0.40337305654717337,1
-0.165,0.05,0.3,34,-0.40306953263818684,1
-0.165,0.05,0.3,35,-0.3977909161389923,1
-0.165,0.05,0.3,36,-0.4025159024110518,1
-0.165,0.05,0.3,37,-0.3838515068248379,1
-0.165,0.05,0.3,38,-0.40809770398886336,1
-0.165,0.05,0.3,39,-0.4038867227467935,1
-0.165,0.05,0.3,40,-0.4014036731493236,1
-0.165,0.05,0.3,41,-0.4030885696115431,1
-0.165,0.05,0.3,42,-0.3861982086213364,1
-0.165,0.05,0.3,43,-0.4058444401650493,1
-0.165,0.05,0.3,44,-0.40658916464204803,1
-0.165,0.05,0.3,45,-0.4013165447228153,1
-0.165,0.05,0.3,46,-0.40190686289390787,1
-0.165,0.05,0.3,47,-0.4004251746012689,1
-0.165,0.05,0.3,48,-0.4064778537607698,1
-0.165,0.05,0.3,49,-0.3906327167788303,1
-0.165,0.05,0.3,50,-0.4052605134472317,1
-0.165,0.05,0.3,51,-0.40357797663500455,1
-0.165,0.05,0.3,52,-0.39472257495741586,1
-0.165,0.05,0.3,53,-0.40737048462589476,1
-0.165,0.05,0.3,54,-0.38606863871093317,1
-0.165,0.05,0.3,55,-0.4081778323073912,1
-0.165,0.05,0.3,56,-0.4084222802663823,1
-0.165,0.05,0.3,57,0.17689352449445106,0
-0.165,0.05,0.3,58,-0.39023341485603447,1
-0.165,0.05,0.3,59,-0.4050112530541156,1
-0.16,0.01,0.02,0,-0.39742464078720185,1
-0.16,0.01,0.02,1,-0.38638562985488306,1
-0.16,0.01,0.02,2,-0.3870473199726833,1
-0.16,0.01,0.02,3,-0.39333851651695956,1
-0.16,0.01,0.02,4,-0.38490226677247724,1
-0.16,0.01,0.02,5,-0.38628299255220133,1
-0.16,0.01,0.02,6,-0.384598184818781,1
-0.16,0.01,0.02,7,-0.40179612266394255,1
-0.16,0.01,0.02,8,-0.38430229875942723,1
-0.16,0.01,0.02,9,-0.3832324595898629,1
-0.16,0.01,0.02,10,-0.3850291437915239,1
-0.16,0.01,0.02,11,-0.376636598998754,1
-0.16,0.01,0.02,12,-0.38925828079092617,1
-0.16,0.01,0.02,13,-0.37608693694199496,1
-0.16,0.01,0.02,14,-0.3884058100150847,1
-0.16,0.01,0.02,15,-0.3779378985935678,1
-0.16,0.01,0.02,16,-0.38577319178010044,1
-0.16,0.01,0.02,17,-0.39047711332707646,1
-0.16,0.01,0.02,18,-0.39314742656786933,1
-0.16,0.01,0.02,19,-0.39425186775412363,1
-0.16,0.01,0.02,20,-0.37966945400576424,1
-0.16,0.01,0.02,21,-0.3865693563945846,1
-0.16,0.01,0.02,22,-0.38257506954176307,1
-0.16,0.01,0.02,23,-0.37789621283053465,1
-0.16,0.01,0.02,24,-0.39495744891768875,1
-0.16,0.01,0.02,25,-0.38143397913820903,1
-0.16,0.01,0.02,26,-0.36994009473877404,1
-0.16,0.01,0.02,27,-0.3852541385132255,1
-0.16,0.01,0.02,28,-0.3878558496202218,1
-0.16,0.01,0.02,29,-0.3770427941302922,1
-0.16,0.01,0.02,30,-0.38633996001529586,1
-0.16,0.01,0.02,31,-0.38762596688171175,1
-0.16,0.01,0.02,32,-0.3924402321538713,1
-0.16,0.01,0.02,33,-0.3957629965701279,1
-0.16,0.01,0.02,34,-0.3827020766175123,1
-0.16,0.01,0.02,35,-0.37711556504544297,1
-0.16,0.01,0.02,36,-0.4071678705988673,1
-0.16,0.01,0.02,37,-0.3991184776956746,1
-0.16,0.01,0.02,38,-0.38410997162944543,1
-0.16,0.01,0.02,39,-0.3855158932315908,1
-0.16,0.01,0.02,40,-0.3885858104109557,1
-0.16,0.01,0.02,41,-0.3762919423459029,1
-0.16,0.01,0.02,42,-0.38525187607637046,1
-0.16,0.01,0.02,43,-0.3788181047076645,1
-0.16,0.01,0.02,44,-0.38723906933930363,1
-0.16,0.01,0.02,45,-0.39209883849030436,1
-0.16,0.01,0.02,46,-0.38205665372178227,1
-0.16,0.01,0.02,47,-0.38833808438242795,1
-0.16,0.01,0.02,48,-0.3907379830745046,1
-0.16,0.01,0.02,49,-0.3969841731788074,1
-0.16,0.01,0.02,50,-0.3812541293466368,1
-0.16,0.01,0.02,51,-0.3943521575181651,1
-0.16,0.01,0.02,52,-0.3918183715723626,1
-0.16,0.01,0.02,53,-0.39444719115294874,1
-0.16,0.01,0.02,54,-0.38655976788480195,1
-0.16,0.01,0.02,55,-0.3875045166406282,1
-0.16,0.01,0.02,56,-0.3800000159304702,1
-0.16,0.01,0.02,57,-0.3883863208205231,1
-0.16,0.01,0.02,58,-0.37807196380163405,1
-0.16,0.01,0.02,59,-0.37650628353934584,1
-0.16,0.01,0.1,0,-0.38750188416544135,1
-0.16,0.01,0.1,1,-0.39528779865024816,1
-0.16,0.01,0.1,2,-0.3747338411803185,1
-0.16,0.01,0.1,3,-0.39386131020238885,1
-0.16,0.01,0.1,4,-0.3717400127484891,1
-0.16,0.01,0.1,5,-0.38005979934192297,1
-0.16,0.01,0.1,6,-0.3372044302965435,1
-0.16,0.01,0.1,7,-0.37795043620701246,1
-0.16,0.01,0.1,8,-0.3818790795334346,1
-0.16,0.01,0.1,9,-0.3820957350153803,1
-0.16,0.01,0.1,10,0.1776234526449126,0
-0.16,0.01,0.1,11,-0.40651148907937706,1
-0.16,0.01,0.1,12,-0.37574946081457494,1
-0.16,0.01,0.1,13,-0.3785604749267139,1
-0.16,0.01,0.1,14,-0.39185976238354514,1
-0.16,0.01,0.1,15,-0.3898737008993757,1
-0.16,0.01,0.1,16,-0.38099099763454514,1
-0.16,0.01,0.1,17,-0.3925752530223344,1
-0.16,0.01,0.1,18,-0.38524201712334943,1
-0.16,0.01,0.1,19,-0.3865289008855376,1
-0.16,0.01,0.1,20,-0.38212748900978044,1
-0.16,0.01,0.1,21,-0.3851247841778694,1
-0.16,0.01,0.1,22,-0.3880349406315958,1
-0.16,0.01,0.1,23,-0.3882813009716799,1
-0.16,0.01,0.1,24,-0.37826230002934735,1
-0.16,0.01,0.1,25,-0.3752602164382181,1
-0.16,0.01,0.1,26,-0.39415088046163255,1
-0.16,0.01,0.1,27,-0.3898625425864884,1
-0.16,0.01,0.1,28,-0.38410410087817404,1
-0.16,0.01,0.1,29,-0.39344322035292456,1
-0.16,0.01,0.1,30,-0.37494078467121295,1
-0.16,0.01,0.1,31,-0.25932503015185504,1
-0.16,0.01,0.1,32,-0.37659810968658,1
-0.16,0.01,0.1,33,-0.3846563810257192,1
-0.16,0.01,0.1,34,-0.38230371629889726,1
-0.16,0.01,0.1,35,-0.3951978223076464,1
-0.16,0.01,0.1,36,-0.3913100761049557,1
-0.16,0.01,0.1,37,-0.37259177520475184,1
-0.16,0.01,0.1,38,-0.3829788296584081,1
-0.16,0.01,0.1,39,-0.37810407541602176,1
-0.16,0.01,0.1,40,-0.3760301247544664,1
-0.16,0.01,0.1,41,-0.37453835722888923,1
-0.16,0.01,0.1,42,-0.37300696714646375,1
-0.16,0.01,0.1,43,-0.3760317190134212,1
-0.16,0.01,0.1,44,-0.38523137638698335,1
-0.16,0.01,0.1,45,-0.37221417392717987,1
-0.16,0.01,0.1,46,-0.4047633688770759,1
-0.16,0.01,0.1,47,-0.3892283893025529,1
-0.16,0.01,0.1,48,-0.38286154436583447,1
-0.16,0.01,0.1,49,-0.378629923055797,1
-0.16,0.01,0.1,50,-0.39844405303262526,1
-0.16,0.01,0.1,51,-0.37860670096416993,1
-0.16,0.01,0.1,52,-0.3892585703359507,1
-0.16,0.01,0.1,53,-0.37802862472701093,1
-0.16,0.01,0.1,54,-0.37951622963058046,1
-0.16,0.01,0.1,55,-0.39032137100592135,1
-0.16,0.01,0.1,56,-0.39332091075067627,1
-0.16,0.01,0.1,57,-0.3780256486944445,1
-0.16,0.01,0.1,58,-0.38230828134675937,1
-0.16,0.01,0.1,59,-0.3993187393663284,1
-0.16,0.01,0.3,0,-0.37602652042905466,1
-0.16,0.01,0.3,1,-0.3790525346039516,1
-0.16,0.01,0.3,2,0.18209217410985615,0
-0.16,0.01,0.3,3,-0.3673707347552377,1
-0.16,0.01,0.3,4,-0.37919170646601713,1
-0.16,0.01,0.3,5,-0.37840420580675876,1
-0.16,0.01,0.3,6,-0.3952699245282595,1
-0.16,0.01,0.3,7,-0.383767190748234,1
-0.16,0.01,0.3,8,-0.37263310115900045,1
-0.16,0.01,0.3,9,-0.3971953759812777,1
-0.16,0.01,0.3,10,0.1760293923714031,0
-0.16,0.01,0.3,11,-0.37876315767689156,1
-0.16,0.01,0.3,12,-0.3884432651521676,1
-0.16,0.01,0.3,13,-0.38915393097473816,1
-0.16,0.01,0.3,14,-0.37948222995348113,1
-0.16,0.01,0.3,15,-0.24197319938447565,1
-0.16,0.01,0.3,16,0.17763301238200438,0
-0.16,0.01,0.3,17,-0.3852298639872838,1
-0.16,0.01,0.3,18,-0.3761169113646045,1
-0.16,0.01,0.3,19,-0.37980861539105615,1
-0.16,0.01,0.3,20,-0.3769241661713733,1
-0.16,0.01,0.3,21,-0.386335977433414,1
-0.16,0.01,0.3,22,-0.38919900093354776,1
-0.16,0.01,0.3,23,-0.37419409564221784,1
-0.16,0.01,0.3,24,-0.36757434538001416,1
-0.16,0.01,0.3,25,-0.3708802797529499,1
-0.16,0.01,0.3,26,-0.18144564817782713,1
-0.16,0.01,0.3,27,-0.36654314889298706,1
-0.16,0.01,0.3,28,-0.38435843200027836,1
-0.16,0.01,0.3,29,-0.3997502834923107,1
-0.16,0.01,0.3,30,-0.37360590624619844,1
-0.16,0.01,0.3,31,-0.3737000933341482,1
-0.16,0.01,0.3,32,-0.38014377558013573,1
-0.16,0.01,0.3,33,-0.37930367961199474,1
-0.16,0.01,0.3,34,-0.3793120999779346,1
-0.16,0.01,0.3,35,-0.3770571983132044,1
-0.16,0.01,0.3,36,-0.15738400786534373,1
-0.16,0.01,0.3,37,0.18800804762257414,0
-0.16,0.01,0.3,38,0.1843609940751636,0
-0.16,0.01,0.3,39,-0.3736866769867656,1
-0.16,0.01,0.3,40,-0.36963551684262536,1
-0.16,0.01,0.3,41,-0.37652380657720236,1
-0.16,0.01,0.3,42,-0.37384940788924453,1
-0.16,0.01,0.3,43,-0.39405071108795275,1
-0.16,0.01,0.3,44,-0.09425801246230242,1
-0.16,0.01,0.3,45,-0.3802778100984967,1
-0.16,0.01,0.3,46,-0.3818178065244941,1
-0.16,0.01,0.3,47,-0.3851875232825873,1
-0.16,0.01,0.3,48,-0.3859124249110553,1
-0.16,0.01,0.3,49,-0.3833340001453792,1
-0.16,0.01,0.3,50,-0.3726961750149381,1
-0.16,0.01,0.3,51,-0.11604988842664188,1
-0.16,0.01,0.3,52,-0.3854596909294005,1
-0.16,0.01,0.3,53,-0.3677589181864841,1
-0.16,0.01,0.3,54,-0.3810670426063727,1
-0.16,0.01,0.3,55,0.18343614532647223,0
-0.16,0.01,0.3,56,-0.36837397847525616,1
-0.16,0.01,0.3,57,-0.38144151624872763,1
-0.16,0.01,0.3,58,-0.39873386298760827,1
-0.16,0.01,0.3,59,-0.38160816532119896,1
-0.16,0.03,0.02,0,-0.4082789015128984,1
-0.16,0.03,0.02,1,-0.4031901412582994,1
-0.16,0.03,0.02,2,-0.40526728029990017,1
-0.16,0.03,0.02,3,-0.39838837468284405,1
-0.16,0.03,0.02,4,-0.40224898891089034,1
-0.16,0.03,0.02,5,-0.3973724424317798,1
-0.16,0.03,0.02,6,-0.3975227704039418,1
-0.16,0.03,0.02,7,-0.4057012967116143,1
-0.16,0.03,0.02,8,-0.40748416003383986,1
-0.16,0.03,0.02,9,-0.408088145279831,1
-0.16,0.03,0.02,10,-0.4074877498784384,1
-0.16,0.03,0.02,11,-0.403973592340446,1
-0.16,0.03,0.02,12,-0.4072478474941506,1
-0.16,0.03,0.02,13,-0.40633280241422165,1
-0.16,0.03,0.02,14,-0.39630927546844036,1
-0.16,0.03,0.02,15,-0.40724577672350504,1
-0.16,0.03,0.02,16,-0.4065808497266597,1
-0.16,0.03,0.02,17,-0.40537293175510725,1
-0.16,0.03,0.02,18,-0.4033372649635367,1
-0.16,0.03,0.02,19,-0.4075747405737157,1
-0.16,0.03,0.02,20,-0.39632176058517077,1
-0.16,0.03,0.02,21,-0.4073906997154729,1
-0.16,0.03,0.02,22,-0.39948979557689174,1
-0.16,0.03,0.02,23,-0.4069698820435041,1
-0.16,0.03,0.02,24,-0.4013769842891457,1
-0.16,0.03,0.02,25,-0.4075677542349884,1
-0.16,0.03,0.02,26,-0.4069193516008554,1
-0.16,0.03,0.02,27,-0.4082465037035251,1
-0.16,0.03,0.02,28,-0.40509759478413676,1
-0.16,0.03,0.02,29,-0.4023608881756223,1
-0.16,0.03,0.02,30,-0.39614154710239624,1
-0.16,0.03,0.02,31,-0.4063189192037323,1
-0.16,0.03,0.02,32,-0.40551933794672335,1
-0.16,0.03,0.02,33,-0.40452008074441886,1
-0.16,0.03,0.02,34,-0.40522821976423545,1
-0.16,0.03,0.02,35,-0.408250076668687,1
-0.16,0.03,0.02,36,-0.4033397532516334,1
-0.16,0.03,0.02,37,-0.40526082982306205,1
-0.16,0.03,0.02,38,-0.4035794143690889,1
-0.16,0.03,0.02,39,-0.4054311913915973,1
-0.16,0.03,0.02,40,-0.40773847230729005,1
-0.16,0.03,0.02,41,-0.39831016800467695,1
-0.16,0.03,0.02,42,-0.4013402019901018,1
-0.16,0.03,0.02,43,-0.40039554962533325,1
-0.16,0.03,0.02,44,-0.40731094214913827,1
-0.16,0.03,0.02,45,-0.40550759519782414,1
-0.16,0.03,0.02,46,-0.4072674132916972,1
-0.16,0.03,0.02,47,-0.3999681812240463,1
-0.16,0.03,0.02,48,-0.4070440543531798,1
-0.16,0.03,0.02,49,-0.40368978125679633,1
-0.16,0.03,0.02,50,-0.40352881470966645,1
-0.16,0.03,0.02,51,-0.40787226883027183,1
-0.16,0.03,0.02,52,-0.406037337788001,1
-0.16,0.03,0.02,53,-0.40799497829351455,1
-0.16,0.03,0.02,54,-0.40530812379723113,1
-0.16,0.03,0.02,55,-0.39685982277389803,1
-0.16,0.03,0.02,56,-0.4084260239291641,1
-0.16,0.03,0.02,57,-0.4077358753798173,1
-0.16,0.03,0.02,58,-0.39640953489596387,1
-0.16,0.03,0.02,59,-0.40631009100676546,1
-0.16,0.03,0.1,0,-0.3975555736159747,1
-0.16,0.03,0.1,1,-0.40831768334243046,1
-0.16,0.03,0.1,2,-0.40806860680152673,1
-0.16,0.03,0.1,3,-0.398324682099079,1
-0.16,0.03,0.1,4,-0.40645762343710706,1
-0.16,0.03,0.1,5,-0.40707070622008895,1
-0.16,0.03,0.1,6,-0.406425219404287,1
-0.16,0.03,0.1,7,-0.40445473857856185,1
-0.16,0.03,0.1,8,-0.40518643141424365,1
-0.16,0.03,0.1,9,-0.4081495862721995,1
-0.16,0.03,0.1,10,-0.4075189678097235,1
-0.16,0.03,0.1,11,-0.4010060714283418,1
-0.16,0.03,0.1,12,-0.4068181945838784,1
-0.16,0.03,0.1,13,-0.4066617127225865,1
-0.16,0.03,0.1,14,-0.40105223254548644,1
-0.16,0.03,0.1,15,-0.3987123622269385,1
-0.16,0.03,0.1,16,-0.40487016117072183,1
-0.16,0.03,0.1,17,-0.3999402977374024,1
-0.16,0.03,0.1,18,-0.40300051671318265,1
-0.16,0.03,0.1,19,-0.4057451030449795,1
-0.16,0.03,0.1,20,-0.4036183796144105,1
-0.16,0.03,0.1,21,-0.40409842424941755,1
-0.16,0.03,0.1,22,-0.3831239820367085,1
-0.16,0.03,0.1,23,-0.40083634252405365,1
-0.16,0.03,0.1,24,-0.4025685797341754,1
-0.16,0.03,0.1,25,-0.4030226987812658,1
-0.16,0.03,0.1,26,-0.3847852366603099,1
-0.16,0.03,0.1,27,-0.40392387608994657,1
-0.16,0.03,0.1,28,-0.38473733678879535,1
-0.16,0.03,0.1,29,-0.4006039003111467,1
-0.16,0.03,0.1,30,-0.3830231515001966,1
-0.16,0.03,0.1,31,-0.4049681061418845,1
-0.16,0.03,0.1,32,-0.3979085754939519,1
-0.16,0.03,0.1,33,-0.4059903336790177,1
-0.16,0.03,0.1,34,-0.40816832982212026,1
-0.16,0.03,0.1,35,-0.40735287091287575,1
-0.16,0.03,0.1,36,-0.40383423413710895,1
-0.16,0.03,0.1,37,-0.4062656365212253,1
-0.16,0.03,0.1,38,-0.4068913147801936,1
-0.16,0.03,0.1,39,-0.4026207749074231,1
-0.16,0.03,0.1,40,-0.40666229142987503,1
-0.16,0.03,0.1,41,-0.40613234752864613,1
-0.16,0.03,0.1,42,-0.40669231605727685,1
-0.16,0.03,0.1,43,-0.4082800080355965,1
-0.16,0.03,0.1,44,-0.4084004399316087,1
-0.16,0.03,0.1,45,-0.39526808363108,1
-0.16,0.03,0.1,46,-0.4028533909361784,1
-0.16,0.03,0.1,47,-0.40725160454805726,1
-0.16,0.03,0.1,48,-0.40770773972923435,1
-0.16,0.03,0.1,49,-0.4009726800708577,1
-0.16,0.03,0.1,50,-0.4052299874341244,1
-0.16,0.03,0.1,51,-0.40757517089624673,1
-0.16,0.03,0.1,52,-0.4083202981206197,1
-0.16,0.03,0.1,53,-0.4055087484974827,1
-0.16,0.03,0.1,54,-0.4073411199657137,1
-0.16,0.03,0.1,55,-0.4030414311815224,1
-0.16,0.03,0.1,56,-0.4012184774113113,1
-0.16,0.03,0.1,57,-0.40755510534936995,1
-0.16,0.03,0.1,58,-0.40833931535142226,1
-0.16,0.03,0.1,59,-0.4072632509515997,1
-0.16,0.03,0.3,0,-0.3752752331666906,1
-0.16,0.03,0.3,1,-0.40675668157352224,1
-0.16,0.03,0.3,2,-0.3791053819022802,1
-0.16,0.03,0.3,3,-0.4065407895051014,1
-0.16,0.03,0.3,4,-0.39848650190425666,1
-0.16,0.03,0.3,5,-0.39799954390299475,1
-0.16,0.03,0.3,6,-0.401047317907519,1
-0.16,0.03,0.3,7,0.1817173375172558,0
-0.16,0.03,0.3,8,-0.4003291172672902,1
-0.16,0.03,0.3,9,-0.40608323369048527,1
-0.16,0.03,0.3,10,-0.4070940362755795,1
-0.16,0.03,0.3,11,-0.4079105339410841,1
-0.16,0.03,0.3,12,-0.4074115848149275,1
-0.16,0.03,0.3,13,-0.4047014431281989,1
-0.16,0.03,0.3,14,-0.37698713987309085,1
-0.16,0.03,0.3,15,-0.40628773787049505,1
-0.16,0.03,0.3,16,-0.40347916487435653,1
-0.16,0.03,0.3,17,-0.4083807779896873,1
-0.16,0.03,0.3,18,-0.39806911552177004,1
-0.16,0.03,0.3,19,-0.4025549440080588,1
-0.16,0.03,0.3,20,-0.38717831674574127,1
-0.16,0.03,0.3,21,-0.4083055063477049,1
-0.16,0.03,0.3,22,-0.4066011328456515,1
-0.16,0.03,0.3,23,-0.3891296806063383,1
-0.16,0.03,0.3,24,-0.4082105959042136,1
-0.16,0.03,0.3,25,-0.39115394777211704,1
-0.16,0.03,0.3,26,-0.4068508848703404,1
-0.16,0.03,0.3,27,-0.4071903513531806,1
-0.16,0.03,0.3,28,-0.4050587163358649,1
-0.16,0.03,0.3,29,-0.4025774828898587,1
-0.16,0.03,0.3,30,-0.38504937614019386,1
-0.16,0.03,0.3,31,-0.4064085791993008,1
-0.16,0.03,0.3,32,-0.386964784527839,1
-0.16,0.03,0.3,33,-0.40790521645544875,1
-0.16,0.03,0.3,34,-0.40594770489145565,1
-0.16,0.03,0.3,35,-0.40792527590883626,1
-0.16,0.03,0.3,36,-0.4081949341082672,1
-0.16,0.03,0.3,37,-0.4081789206410361,1
-0.16,0.03,0.3,38,-0.4033176277344375,1
-0.16,0.03,0.3,39,0.1907656721204076,0
-0.16,0.03,0.3,40,0.15223136263324044,0
-0.16,0.03,0.3,41,-0.40336519904111456,1
-0.16,0.03,0.3,42,-0.3842988747754677,1
-0.16,0.03,0.3,43,-0.40755930238035754,1
-0.16,0.03,0.3,44,-0.3764187768848205,1
-0.16,0.03,0.3,45,-0.3686483877627576,1
-0.16,0.03,0.3,46,-0.4063996759200295,1
-0.16,0.03,0.3,47,-0.4084030808910707,1
-0.16,0.03,0.3,48,-0.397139851752519,1
-0.16,0.03,0.3,49,-0.4014957835830361,1
-0.16,0.03,0.3,50,-0.4061656281915821,1
-0.16,0.03,0.3,51,-0.4029588934849263,1
-0.16,0.03,0.3,52,-0.3902858101582414,1
-0.16,0.03,0.3,53,-0.40835132449548284,1
-0.16,0.03,0.3,54,-0.4008663590398053,1
-0.16,0.03,0.3,55,-0.3889883747473206,1
-0.16,0.03,0.3,56,-0.40356384876059104,1
-0.16,0.03,0.3,57,-0.4065626390142808,1
-0.16,0.03,0.3,58,-0.4059380332971004,1
-0.16,0.03,0.3,59,-0.4074489196151064,1
-0.16,0.05,0.02,0,-0.4061356560570825,1
-0.16,0.05,0.02,1,-0.400533595816206,1
-0.16,0.05,0.02,2,-0.40333127117131373,1
-0.16,0.05,0.02,3,-0.4047795000706463,1
-0.16,0.05,0.02,4,-0.4077792837330838,1
-0.16,0.05,0.02,5,-0.40806846941051705,1
-0.16,0.05,0.02,6,-0.4063266902208188,1
-0.16,0.05,0.02,7,-0.380246502111307,1
-0.16,0.05,0.02,8,-0.4069500687176225,1
-0.16,0.05,0.02,9,-0.40104294947107266,1
-0.16,0.05,0.02,10,-0.4057505009780513,1
-0.16,0.05,0.02,11,-0.40557584050126083,1
-0.16,0.05,0.02,12,-0.39948945714116507,1
-0.16,0.05,0.02,13,-0.4032827655798598,1
-0.16,0.05,0.02,14,-0.39981219098675413,1
-0.16,0.05,0.02,15,-0.4083847027569029,1
-0.16,0.05,0.02,16,-0.40417760039871514,1
-0.16,0.05,0.02,17,-0.40671376094958606,1
-0.16,0.05,0.02,18,-0.4062366182705002,1
-0.16,0.05,0.02,19,-0.40397510017844207,1
-0.16,0.05,0.02,20,-0.40342220061820844,1
-0.16,0.05,0.02,21,-0.40786458931072433,1
-0.16,0.05,0.02,22,-0.4065517192654931,1
-0.16,0.05,0.02,23,-0.4045815706227803,1
-0.16,0.05,0.02,24,-0.40671020742167335,1
-0.16,0.05,0.02,25,-0.4070283035895035,1
-0.16,0.05,0.02,26,-0.40617123817687223,1
-0.16,0.05,0.02,27,-0.4060547182466714,1
-0.16,0.05,0.02,28,-0.4076541951489003,1
-0.16,0.05,0.02,29,-0.4080647353064023,1
-0.16,0.05,0.02,30,-0.4082787657728165,1
-0.16,0.05,0.02,31,-0.4040237821127967,1
-0.16,0.05,0.02,32,-0.4082733380898637,1
-0.16,0.05,0.02,33,-0.3998142500396732,1
-0.16,0.05,0.02,34,-0.40764329590917425,1
-0.16,0.05,0.02,35,-0.39941862863363853,1
-0.16,0.05,0.02,36,-0.406397074826658,1
-0.16,0.05,0.02,37,-0.4076303447211958,1
-0.16,0.05,0.02,38,-0.4012071446790397,1
-0.16,0.05,0.02,39,-0.4070546273018038,1
-0.16,0.05,0.02,40,-0.3984703366052934,1
-0.16,0.05,0.02,41,-0.40238649299441864,1
-0.16,0.05,0.02,42,-0.4046264977149336,1
-0.16,0.05,0.02,43,-0.4082344192147749,1
-0.16,0.05,0.02,44,-0.40550897732955676,1
-0.16,0.05,0.02,45,-0.4037936098555473,1
-0.16,0.05,0.02,46,-0.3998765715085653,1
-0.16,0.05,0.02,47,-0.4083181172499087,1
-0.16,0.05,0.02,48,-0.40797862099738025,1
-0.16,0.05,0.02,49,-0.4068977390273826,1
-0.16,0.05,0.02,50,-0.40754656977821957,1
-0.16,0.05,0.02,51,-0.4030810013739868,1
-0.16,0.05,0.02,52,-0.40361513485503536,1
-0.16,0.05,0.02,53,-0.407804239597181,1
-0.16,0.05,0.02,54,-0.4073955181207946,1
-0.16,0.05,0.02,55,-0.40724370816255334,1
-0.16,0.05,0.02,56,-0.38955999294805116,1
-0.16,0.05,0.02,57,-0.40299087641090564,1
-0.16,0.05,0.02,58,-0.4079049073050817,1
-0.16,0.05,0.02,59,-0.40306106517904733,1
-0.16,0.05,0.1,0,-0.39626366796677026,1
-0.16,0.05,0.1,1,-0.40690585797006723,1
-0.16,0.05,0.1,2,-0.37596564267926375,1
-0.16,0.05,0.1,3,-0.4075178895192078,1
-0.16,0.05,0.1,4,-0.407001133255174,1
-0.16,0.05,0.1,5,-0.40162426307168864,1
-0.16,0.05,0.1,6,-0.40372269619029055,1
-0.16,0.05,0.1,7,-0.4044512138359619,1
-0.16,0.05,0.1,8,-0.4059200239619054,1
-0.16,0.05,0.1,9,-0.4083393563082936,1
-0.16,0.05,0.1,10,-0.4052219526146556,1
-0.16,0.05,0.1,11,-0.4069240089879539,1
-0.16,0.05,0.1,12,-0.3965330856481368,1
-0.16,0.05,0.1,13,-0.394534183996108,1
-0.16,0.05,0.1,14,-0.4065533424037725,1
-0.16,0.05,0.1,15,-0.4032303421769065,1
-0.16,0.05,0.1,16,-0.39433384808026845,1
-0.16,0.05,0.1,17,-0.40273100622086033,1
-0.16,0.05,0.1,18,-0.4076112263456837,1
-0.16,0.05,0.1,19,-0.40710518233029985,1
-0.16,0.05,0.1,20,-0.4079714141917563,1
-0.16,0.05,0.1,21,-0.4054582194157564,1
-0.16,0.05,0.1,22,-0.4030328926594007,1
-0.16,0.05,0.1,23,-0.4079741253148131,1
-0.16,0.05,0.1,24,-0.40773206048700755,1
-0.16,0.05,0.1,25,-0.40583801263957553,1
-0.16,0.05,0.1,26,-0.4047827496439083,1
